adsh,tag,version,coreg,ddate,qtrs,uom,value,footnote
0001652044-16-000038,LongTermDebtAndCapitalLeaseObligationsCurrent,us-gaap/2015,,20151231,0,USD,1225000000,
0001652044-16-000038,LongTermDebtAndCapitalLeaseObligationsCurrent,us-gaap/2015,,20160930,0,USD,0,
0001652044-16-000038,NetCashProvidedByUsedInFinancingActivities,us-gaap/2015,,20150930,3,USD,-1666000000,
0001652044-16-000038,NetCashProvidedByUsedInFinancingActivities,us-gaap/2015,,20160930,3,USD,-7440000000,
0001652044-16-000038,NetCashProvidedByUsedInInvestingActivities,us-gaap/2015,,20150930,3,USD,-18224000000,
0001652044-16-000038,NetCashProvidedByUsedInInvestingActivities,us-gaap/2015,,20160930,3,USD,-26463000000,
0001652044-16-000038,NetCashProvidedByUsedInOperatingActivities,us-gaap/2015,,20150930,3,USD,19963000000,
0001652044-16-000038,NetCashProvidedByUsedInOperatingActivities,us-gaap/2015,,20160930,3,USD,26623000000,
0001628280-16-020309,OtherAssetsCurrent,us-gaap/2015,,20150930,0,USD,15085000000,
0001628280-16-020309,OtherAssetsCurrent,us-gaap/2015,,20160930,0,USD,8283000000,
0001628280-16-020309,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2015,,20150930,4,USD,-1427000000,
0001628280-16-020309,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2015,,20160930,4,USD,979000000,
0001652044-16-000038,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2015,,20150930,3,USD,-1619000000,
0001652044-16-000038,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2015,,20160930,3,USD,842000000,
0001652044-16-000038,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,us-gaap/2015,,20150930,1,USD,212000000,
0001652044-16-000038,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,us-gaap/2015,,20150930,3,USD,772000000,
0001652044-16-000038,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,us-gaap/2015,,20160930,1,USD,67000000,
0001652044-16-000038,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,us-gaap/2015,,20160930,3,USD,236000000,
0001628280-16-020309,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,us-gaap/2015,,20140930,4,USD,-149000000,
0001628280-16-020309,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,us-gaap/2015,,20150930,4,USD,3497000000,
0001628280-16-020309,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,us-gaap/2015,,20160930,4,USD,741000000,
0001628280-16-020309,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,us-gaap/2015,,20140930,4,USD,-36000000,
0001628280-16-020309,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,us-gaap/2015,,20150930,4,USD,630000000,
0001628280-16-020309,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,us-gaap/2015,,20160930,4,USD,131000000,
0001652044-16-000038,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,us-gaap/2015,,20150930,1,USD,79000000,
0001652044-16-000038,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,us-gaap/2015,,20150930,3,USD,580000000,
0001652044-16-000038,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,us-gaap/2015,,20160930,1,USD,32000000,
0001652044-16-000038,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,us-gaap/2015,,20160930,3,USD,148000000,
0001628280-16-020309,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,us-gaap/2015,,20140930,4,USD,1390000000,
0001628280-16-020309,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,us-gaap/2015,,20150930,4,USD,2905000000,
0001628280-16-020309,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,us-gaap/2015,,20160930,4,USD,7000000,
0001628280-16-020309,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,us-gaap/2015,,20140930,4,USD,297000000,
0001628280-16-020309,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,us-gaap/2015,,20150930,4,USD,441000000,
0001628280-16-020309,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,us-gaap/2015,,20160930,4,USD,7000000,
0001652044-16-000038,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,us-gaap/2015,,20150930,1,USD,-389000000,
0001652044-16-000038,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,us-gaap/2015,,20150930,3,USD,-504000000,
0001652044-16-000038,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,us-gaap/2015,,20160930,1,USD,71000000,
0001652044-16-000038,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,us-gaap/2015,,20160930,3,USD,627000000,
0001628280-16-020309,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,us-gaap/2015,,20140930,4,USD,285000000,
0001628280-16-020309,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,us-gaap/2015,,20150930,4,USD,-483000000,
0001628280-16-020309,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,us-gaap/2015,,20160930,4,USD,1582000000,
0001628280-16-020309,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,us-gaap/2015,,20140930,4,USD,153000000,
0001628280-16-020309,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,us-gaap/2015,,20150930,4,USD,-264000000,
0001628280-16-020309,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,us-gaap/2015,,20160930,4,USD,863000000,
0001628280-16-020309,OtherLiabilitiesNoncurrent,us-gaap/2015,,20150930,0,USD,33427000000,
0001628280-16-020309,OtherLiabilitiesNoncurrent,us-gaap/2015,,20160930,0,USD,36074000000,
0001652044-16-000038,OtherLiabilitiesNoncurrent,us-gaap/2015,,20151231,0,USD,1822000000,
0001652044-16-000038,OtherLiabilitiesNoncurrent,us-gaap/2015,,20160930,0,USD,2561000000,
0001652044-16-000038,OtherNoncashIncomeExpense,us-gaap/2015,,20150930,3,USD,-157000000,
0001652044-16-000038,OtherNoncashIncomeExpense,us-gaap/2015,,20160930,3,USD,-117000000,
0001628280-16-020309,OtherNonoperatingIncomeExpense,us-gaap/2015,,20140930,4,USD,-431000000,
0001628280-16-020309,OtherNonoperatingIncomeExpense,us-gaap/2015,,20150930,4,USD,-903000000,
0001628280-16-020309,OtherNonoperatingIncomeExpense,us-gaap/2015,,20160930,4,USD,-1195000000,
0001652044-16-000038,OtherNonoperatingIncomeExpense,us-gaap/2015,,20150930,1,USD,49000000,
0001652044-16-000038,OtherNonoperatingIncomeExpense,us-gaap/2015,,20150930,3,USD,117000000,
0001652044-16-000038,OtherNonoperatingIncomeExpense,us-gaap/2015,,20160930,1,USD,22000000,
0001652044-16-000038,OtherNonoperatingIncomeExpense,us-gaap/2015,,20160930,3,USD,53000000,
0001628280-16-020309,PaymentsToAcquireAvailableForSaleSecurities,us-gaap/2015,,20140930,4,USD,217128000000,
0001628280-16-020309,PaymentsToAcquireAvailableForSaleSecurities,us-gaap/2015,,20150930,4,USD,166402000000,
0001628280-16-020309,PaymentsToAcquireAvailableForSaleSecurities,us-gaap/2015,,20160930,4,USD,142428000000,
0001628280-16-020309,ProceedsFromIssuanceOfCommonStock,us-gaap/2015,,20140930,4,USD,730000000,
0001628280-16-020309,ProceedsFromIssuanceOfCommonStock,us-gaap/2015,,20150930,4,USD,543000000,
0001628280-16-020309,ProceedsFromIssuanceOfCommonStock,us-gaap/2015,,20160930,4,USD,495000000,
0001628280-16-020309,ProceedsFromIssuanceOfLongTermDebt,us-gaap/2015,,20140930,4,USD,11960000000,
0001628280-16-020309,ProceedsFromIssuanceOfLongTermDebt,us-gaap/2015,,20150930,4,USD,27114000000,
0001628280-16-020309,ProceedsFromIssuanceOfLongTermDebt,us-gaap/2015,,20160930,4,USD,24954000000,
0001628280-16-020309,ResearchAndDevelopmentExpense,us-gaap/2015,,20140930,4,USD,6041000000,
0001628280-16-020309,ResearchAndDevelopmentExpense,us-gaap/2015,,20150930,4,USD,8067000000,
0001628280-16-020309,ResearchAndDevelopmentExpense,us-gaap/2015,,20160930,4,USD,10045000000,
0001652044-16-000038,ResearchAndDevelopmentExpense,us-gaap/2015,,20150930,1,USD,3230000000,
0001652044-16-000038,ResearchAndDevelopmentExpense,us-gaap/2015,,20150930,3,USD,8772000000,
0001652044-16-000038,ResearchAndDevelopmentExpense,us-gaap/2015,,20160930,1,USD,3596000000,
0001652044-16-000038,ResearchAndDevelopmentExpense,us-gaap/2015,,20160930,3,USD,10326000000,
0001628280-16-020309,SalesRevenueNet,us-gaap/2015,,20140930,4,USD,182795000000,
0001628280-16-020309,SalesRevenueNet,us-gaap/2015,,20141231,1,USD,74599000000,
0001628280-16-020309,SalesRevenueNet,us-gaap/2015,,20150331,1,USD,58010000000,
0001628280-16-020309,SalesRevenueNet,us-gaap/2015,,20150630,1,USD,49605000000,
0001628280-16-020309,SalesRevenueNet,us-gaap/2015,,20150930,1,USD,51501000000,
0001628280-16-020309,SalesRevenueNet,us-gaap/2015,,20150930,4,USD,233715000000,
0001628280-16-020309,SalesRevenueNet,us-gaap/2015,,20151231,1,USD,75872000000,
0001628280-16-020309,SalesRevenueNet,us-gaap/2015,,20160331,1,USD,50557000000,
0001628280-16-020309,SalesRevenueNet,us-gaap/2015,,20160630,1,USD,42358000000,
0001628280-16-020309,SalesRevenueNet,us-gaap/2015,,20160930,1,USD,46852000000,
0001628280-16-020309,SalesRevenueNet,us-gaap/2015,,20160930,4,USD,215639000000,
0001628280-16-020309,SellingGeneralAndAdministrativeExpense,us-gaap/2015,,20140930,4,USD,11993000000,
0001628280-16-020309,SellingGeneralAndAdministrativeExpense,us-gaap/2015,,20150930,4,USD,14329000000,
0001628280-16-020309,SellingGeneralAndAdministrativeExpense,us-gaap/2015,,20160930,4,USD,14194000000,
0001652044-16-000038,ShareBasedCompensation,us-gaap/2015,,20150930,3,USD,3767000000,
0001652044-16-000038,ShareBasedCompensation,us-gaap/2015,,20160930,3,USD,4857000000,
0001628280-16-020309,ShareBasedCompensation,us-gaap/2015,,20140930,4,USD,2863000000,
0001628280-16-020309,ShareBasedCompensation,us-gaap/2015,,20150930,4,USD,3586000000,
0001628280-16-020309,ShareBasedCompensation,us-gaap/2015,,20160930,4,USD,4210000000,
0001628280-16-020309,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2015,,20140930,4,shares,6122663000,
0001628280-16-020309,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2015,,20150930,4,shares,5793069000,
0001628280-16-020309,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2015,,20160930,4,shares,5500281000,
0001628280-16-020309,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2015,,20140930,4,shares,6085572000,
0001628280-16-020309,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2015,,20150930,4,shares,5753421000,
0001628280-16-020309,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2015,,20160930,4,shares,5470820000,
0001628280-16-020309,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,us-gaap/2015,,20140930,4,USD,2863000000,
0001628280-16-020309,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,us-gaap/2015,,20150930,4,USD,3586000000,
0001628280-16-020309,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,us-gaap/2015,,20160930,4,USD,4262000000,
0001652044-16-000038,AllocatedShareBasedCompensationExpense,us-gaap/2015,,20150930,1,USD,1432000000,
0001652044-16-000038,AllocatedShareBasedCompensationExpense,us-gaap/2015,,20150930,3,USD,3767000000,
0001652044-16-000038,AllocatedShareBasedCompensationExpense,us-gaap/2015,,20160930,1,USD,1902000000,
0001652044-16-000038,AllocatedShareBasedCompensationExpense,us-gaap/2015,,20160930,3,USD,4912000000,
0001628280-16-020309,AllocatedShareBasedCompensationExpense,us-gaap/2015,,20140930,4,USD,2863000000,
0001628280-16-020309,AllocatedShareBasedCompensationExpense,us-gaap/2015,,20150930,4,USD,3586000000,
0001628280-16-020309,AllocatedShareBasedCompensationExpense,us-gaap/2015,,20160930,4,USD,4210000000,
0001652044-16-000038,DeferredRevenueNoncurrent,us-gaap/2015,,20151231,0,USD,151000000,
0001652044-16-000038,DeferredRevenueNoncurrent,us-gaap/2015,,20160930,0,USD,169000000,
0001628280-16-020309,DeferredRevenueNoncurrent,us-gaap/2015,,20150930,0,USD,3624000000,
0001628280-16-020309,DeferredRevenueNoncurrent,us-gaap/2015,,20160930,0,USD,2930000000,
0001628280-16-020309,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap/2015,,20140930,4,USD,53483000000,
0001628280-16-020309,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap/2015,,20150930,4,USD,72515000000,
0001628280-16-020309,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap/2015,,20160930,4,USD,61372000000,
0001652044-16-000038,IncreaseDecreaseInDeferredRevenue,us-gaap/2015,,20150930,3,USD,-55000000,
0001652044-16-000038,IncreaseDecreaseInDeferredRevenue,us-gaap/2015,,20160930,3,USD,42000000,
0001628280-16-020309,IncreaseDecreaseInDeferredRevenue,us-gaap/2015,,20140930,4,USD,1460000000,
0001628280-16-020309,IncreaseDecreaseInDeferredRevenue,us-gaap/2015,,20150930,4,USD,1042000000,
0001628280-16-020309,IncreaseDecreaseInDeferredRevenue,us-gaap/2015,,20160930,4,USD,-1554000000,
0001652044-16-000038,LongTermDebtNoncurrent,us-gaap/2015,,20151231,0,USD,1995000000,
0001652044-16-000038,LongTermDebtNoncurrent,us-gaap/2015,,20160930,0,USD,3938000000,
0001628280-16-020309,LongTermDebtNoncurrent,us-gaap/2015,,20150930,0,USD,53329000000,
0001628280-16-020309,LongTermDebtNoncurrent,us-gaap/2015,,20160930,0,USD,75427000000,
0001652044-16-000038,NonoperatingIncomeExpense,us-gaap/2015,,20150930,1,USD,183000000,
0001652044-16-000038,NonoperatingIncomeExpense,us-gaap/2015,,20150930,3,USD,471000000,
0001652044-16-000038,NonoperatingIncomeExpense,us-gaap/2015,,20160930,1,USD,278000000,
0001652044-16-000038,NonoperatingIncomeExpense,us-gaap/2015,,20160930,3,USD,216000000,
0001628280-16-020309,NonoperatingIncomeExpense,us-gaap/2015,,20140930,4,USD,980000000,
0001628280-16-020309,NonoperatingIncomeExpense,us-gaap/2015,,20150930,4,USD,1285000000,
0001628280-16-020309,NonoperatingIncomeExpense,us-gaap/2015,,20160930,4,USD,1348000000,
0001628280-16-020309,OperatingExpenses,us-gaap/2015,,20140930,4,USD,18034000000,
0001628280-16-020309,OperatingExpenses,us-gaap/2015,,20150930,4,USD,22396000000,
0001628280-16-020309,OperatingExpenses,us-gaap/2015,,20160930,4,USD,24239000000,
0001628280-16-020309,PaymentsForProceedsFromOtherInvestingActivities,us-gaap/2015,,20140930,4,USD,-26000000,
0001628280-16-020309,PaymentsForProceedsFromOtherInvestingActivities,us-gaap/2015,,20150930,4,USD,26000000,
0001628280-16-020309,PaymentsForProceedsFromOtherInvestingActivities,us-gaap/2015,,20160930,4,USD,110000000,
0001628280-16-020309,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,us-gaap/2015,,20140930,4,USD,1158000000,
0001628280-16-020309,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,us-gaap/2015,,20150930,4,USD,1499000000,
0001628280-16-020309,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,us-gaap/2015,,20160930,4,USD,1570000000,
0001652044-16-000038,PreferredStockSharesIssued,us-gaap/2015,,20151231,0,shares,0,
0001652044-16-000038,PreferredStockSharesIssued,us-gaap/2015,,20160930,0,shares,0,
0001628280-16-020309,RepaymentsOfLongTermDebt,us-gaap/2015,,20140930,4,USD,0,
0001628280-16-020309,RepaymentsOfLongTermDebt,us-gaap/2015,,20150930,4,USD,0,
0001628280-16-020309,RepaymentsOfLongTermDebt,us-gaap/2015,,20160930,4,USD,2500000000,
0001652044-16-000038,StockIssuedDuringPeriodSharesStockOptionsExercised,us-gaap/2015,,20160930,3,shares,1100676,
0001652044-16-000038,DeferredIncomeTaxesAndTaxCredits,us-gaap/2015,,20150930,3,USD,-566000000,
0001652044-16-000038,DeferredIncomeTaxesAndTaxCredits,us-gaap/2015,,20160930,3,USD,119000000,
0001652044-16-000038,EffectOfExchangeRateOnCashAndCashEquivalents,us-gaap/2015,,20150930,3,USD,-352000000,
0001652044-16-000038,EffectOfExchangeRateOnCashAndCashEquivalents,us-gaap/2015,,20160930,3,USD,137000000,
0001628280-16-020309,IncreaseDecreaseInOtherOperatingAssets,us-gaap/2015,,20140930,4,USD,-167000000,
0001628280-16-020309,IncreaseDecreaseInOtherOperatingAssets,us-gaap/2015,,20150930,4,USD,179000000,
0001628280-16-020309,IncreaseDecreaseInOtherOperatingAssets,us-gaap/2015,,20160930,4,USD,-1090000000,
0001628280-16-020309,InvestmentIncomeInterestAndDividend,us-gaap/2015,,20140930,4,USD,1795000000,
0001628280-16-020309,InvestmentIncomeInterestAndDividend,us-gaap/2015,,20150930,4,USD,2921000000,
0001628280-16-020309,InvestmentIncomeInterestAndDividend,us-gaap/2015,,20160930,4,USD,3999000000,
0001628280-16-020309,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,us-gaap/2015,,20140930,4,USD,1539000000,
0001628280-16-020309,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,us-gaap/2015,,20150930,4,USD,-592000000,
0001628280-16-020309,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,us-gaap/2015,,20160930,4,USD,-734000000,
0001652044-16-000038,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,us-gaap/2015,,20150930,1,USD,-133000000,
0001652044-16-000038,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,us-gaap/2015,,20150930,3,USD,-192000000,
0001652044-16-000038,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,us-gaap/2015,,20160930,1,USD,-35000000,
0001652044-16-000038,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,us-gaap/2015,,20160930,3,USD,-88000000,
0001652044-16-000038,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,us-gaap/2015,,20150930,1,USD,58000000,
0001652044-16-000038,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,us-gaap/2015,,20150930,3,USD,68000000,
0001652044-16-000038,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,us-gaap/2015,,20160930,1,USD,20000000,
0001652044-16-000038,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,us-gaap/2015,,20160930,3,USD,29000000,
0001652044-16-000038,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,us-gaap/2015,,20150930,1,USD,-145000000,
0001652044-16-000038,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,us-gaap/2015,,20150930,3,USD,-850000000,
0001652044-16-000038,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,us-gaap/2015,,20160930,1,USD,129000000,
0001652044-16-000038,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,us-gaap/2015,,20160930,3,USD,166000000,
0001628280-16-020309,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,us-gaap/2015,,20140930,4,USD,-137000000,
0001628280-16-020309,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,us-gaap/2015,,20150930,4,USD,-411000000,
0001628280-16-020309,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,us-gaap/2015,,20160930,4,USD,75000000,
0001628280-16-020309,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,us-gaap/2015,,20140930,4,USD,50000000,
0001628280-16-020309,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,us-gaap/2015,,20150930,4,USD,201000000,
0001628280-16-020309,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,us-gaap/2015,,20160930,4,USD,8000000,
